source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score,theme_ids,theme_detail,origin,end_date,popularity_src,region_group
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),한이제 오보에 독주회,2026-10-02 ~ 2026-10-02,만 6세 이상,"서울 강북구 월계로 173 (번동) | 위도:37.6214312, 경도:127.0406246","전석 20,000원","[PROGRAM] Charles Koechlin (1867-1950) 14 Pièces pour Hautbois et Piano, Op. 179 No. 1, Andante con moto, quasi allegretto moderato No. 2, Allegretto, pas vite No. 3, Andante No. 4, Allegro, assez animé, gai, solide No. 5, Très doux, presque adagio Francis Poulenc (1899-1963) Sonata for Oboe and Pia…",https://www.sejongpac.or.kr/dfac/dfacPerformance/dfacPerformance/performTicket.do?performIdx=37617&menuNo=1200007,"genre=서양음악(클래식);venue=꿈의숲아트센터 (콘서트홀);runtime=1시간 30분;cast=한이제, 김하은;producer=영음예술기획;state=공연예정;showtime=금요일(19：30);seats=584;tel=02-2289-5401;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(기타):1.0,,,concert,concert,kopis,2026-10-02,,capital
팝가(Popga) | 팝업스토어,팝업스토어,2026 시크릿 도서전,2026-09-11 ~ 2026-11-08,전연령,"서울 마포구 희우정로 82-1 | 위도:37.5532283757, 경도:126.9034616985",,"올 가을, 소개팅하듯 책을 만나는 🤫 <시크릿 도서전>에 여러분을 초대합니다📚 가려진 제목, 가려진 작가, 가려진 표지 〈시크릿 도서전〉은 비밀스럽게 책을 숨겨둔 채, 책의 주변 정보를 따라가며 내 취향의 책을 만나는 블라인드 도서전입니다. 🖤",https://www.instagram.com/p/DclItcOBgLd/,마포:1.0;마포 전시:1.0;마포 도서전:1.0;마포 전시회추천:1.0;홍대/신촌:1.0;도서:1.0;책:1.0;책 전시:1.0;도서전:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:8,2026-09-11 22:00:13,엔터테인먼트:1.0;도서/음반:1.0;popup:1.0,,,popup,popup,popup,2026-11-08,,capital
팝가(Popga) | 팝업스토어,팝업스토어,2026 강남 로봇플러스 페스티벌,2026-09-11 ~ 2026-09-13,전연령,"서울 강남구 영동대로 513 | 위도:37.5118239121, 경도:127.0591590438",,"강남을 힘차게! 구민을 신나게! 미래도시 강남의 새로운 변화를 직접 만나보세요! 🚀 「2026 강남 로봇플러스 페스티벌」 이 코엑스에서 펼쳐집니다. 휴머노이드 로봇부터 AI 로봇 체험, 로봇 경진대회까지 보고, 체험하고, 즐기는 로봇 축제! 🤖✨",https://popga.co.kr/popup/8798,강남:1.0;강남구청:1.0;강남로봇플러스페스티벌:1.0;로봇:1.0;휴머노이드:1.0;AI로봇:1.0;로봇축제:1.0;코엑스:1.0;사전 예약:1.0;체험형 팝업:1.0;로봇 전시회:1.0;로봇 박람회:1.0;강남/서초:1.0;2026강남로봇플러스페스티벌:1.0;키즈:1.0;family_oriented:1.0;pick_count:2,2026-09-11 22:00:13,키즈/반려동물:1.0;패밀리/키즈:1.0;popup:1.0,,,popup,popup,popup,2026-09-13,,capital
팝가(Popga) | 팝업스토어,팝업스토어,바이레도 팝업 - BYREDO FUTURE MEMORIES 서울,2026-09-11 ~ 2026-09-20,전연령,"서울 성동구 연무장11길 7 | 위도:37.5426586816, 경도:127.057034718",,"BYREDO FUTURE MEMORIES 서울 🖤 내일의 기억이 될 오늘의 순간. 바이레도 FUTURE MEMORIES 출시 기념한 특별한 팝업이 성수에서 펼쳐집니다. 해당 제품을 직접 만나고, 다양한 향을 레이어링하며 나만의 향을 찾아보세요. ♥️",https://popga.co.kr/popup/8797,성수:1.0;성수 팝업:1.0;성수동 팝업:1.0;바이레도:1.0;바이레도 팝업:1.0;BYREDO:1.0;BYREDO 팝업:1.0;FUTURE MEMORIES in 서울:1.0;향수:1.0;뷰티:1.0;사전 예약:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:93,2026-09-11 22:00:13,뷰티:1.0;화장품:1.0;popup:1.0,,,popup,popup,popup,2026-09-20,,capital
팝가(Popga) | 팝업스토어,팝업스토어,틈결 X 에스더버니 팝업 - LOVE OUR DIFFERENCES,2026-09-04 ~ 2026-09-17,전연령,"경기 수원시 장안구 수성로 175 | 위도:37.2874824973, 경도:126.9908373727",,틈결의 다음 이야기가 시작되는 곳은 어디일까요? 👀💗 서로 다른 5가지 취향을 가진 Deep Divers Club 버니들이 성수를 떠나 수원으로 첫 번째 여행을 시작합니다. 🐰🧳,https://www.instagram.com/p/DckOrD5E_By/,수원:1.0;수원 팝업:1.0;틈결 팝업:1.0;에스더버니 팝업:1.0;스타필드 수원:1.0;캐릭터:1.0;체험형 팝업:1.0;굿즈:1.0;팝업스토어:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:3,2026-09-11 22:00:13,애니/캐릭터:1.0;캐릭터:1.0;popup:1.0,,,popup,popup,popup,2026-09-17,,capital
팝가(Popga) | 팝업스토어,팝업스토어,바세린 글루타히야 팝업,2026-08-30 ~ 2026-09-30,전연령,"서울 서초구 강남대로 429 | 위도:37.5007844524, 경도:127.0257903577",,"바세린 글루타히야 팝업스토어가 올리브영 강남 타운 3층에서 열립니다! 💙 ✨ 글루타히야 제품을 만나보는 것은 물론, 비즈 DIY와 키링 DIY부터 포토카드 머신, 럭키드로우까지 다양한 현장 이벤트를 즐겨보세요! 🪽",https://www.instagram.com/p/DcpSG1zGSr0,강남:1.0;바세린 팝업:1.0;글루타히야 팝업스토어:1.0;글루타히야:1.0;올리브영 강남 타운:1.0;강남 팝업:1.0;뷰티:1.0;바디케어:1.0;강남/서초:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:26,2026-09-11 22:00:13,뷰티:1.0;화장품:1.0;popup:1.0,,,popup,popup,popup,2026-09-30,,capital
팝가(Popga) | 팝업스토어,팝업스토어,하이산 팝업,2026-09-04 ~ 2026-09-17,전연령,"서울 중구 한강대로 405 | 위도:37.5548978338, 경도:126.970818464",,"하이산의 팝업스토어가 롯데아울렛 서울역점에서 열립니다! 🪷 26AW 시즌 신상부터 핫썸머 인기 아이템과 스테디셀러까지 다양한 제품을 최대 65% 팝업 특별가로 만나볼 수 있어요~! 선선해지는 계절, 하이산과 함께 새로운 일상을 준비해 보세요 🥳",https://www.instagram.com/p/DclDaTjEqMy,서울역:1.0;하이산 팝업:1.0;롯데아울렛 서울역점:1.0;서울역 팝업:1.0;중구 팝업:1.0;패션:1.0;26AW:1.0;pick_count:5,2026-09-11 22:00:13,패션:1.0;의류:1.0;popup:1.0,,,popup,popup,popup,2026-09-17,,capital
팝가(Popga) | 팝업스토어,팝업스토어,포켓몬 포코피아 컨셉스토어,2026-09-12 ~ 2026-09-29,전연령,"서울 성동구 성수이로 62 | 위도:37.5403100977, 경도:127.0557944972",,"국내 최초로 선보이는 포켓몬 포코피아 컨셉스토어가 무신사 메가스토어 성수에서 열립니다! ✨ 포켓몬 포코피아의 매력을 오프라인 공간에서 만나볼 수 있는 특별한 컨셉스토어로, 포켓몬 팬이라면 놓치지 말고 방문해 보세요! 💚⚡️",https://www.instagram.com/p/DclNH4Vl1e8,성수:1.0;포켓몬 포코피아:1.0;포켓몬 포코피아 팝업:1.0;포켓몬 팝업:1.0;포코피아 팝업:1.0;무신사 메가스토어 성수:1.0;성수 팝업:1.0;캐릭터:1.0;게임:1.0;사전 예약:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:383,2026-09-11 22:00:13,애니/캐릭터:1.0;캐릭터:1.0;popup:1.0,,,popup,popup,popup,2026-09-29,,capital
팝가(Popga) | 팝업스토어,팝업스토어,우마무스메 프리티 더비 페어,2026-09-05 ~ 2026-09-20,전연령,"경기 수원시 팔달구 덕영대로 924 | 위도:37.2655884738, 경도:127.0004340418",,"『우마무스메 프리티 더비』와 PACIFIC RACING TEAM의 특별한 콜라보 페어가 애니메이트 AK플라자 수원점에서 열려요! 🏇✨ 페어 기간 동안 다양한 관련 상품도 만나보고, 구매 금액에 따라 랜덤으로 증정되는 일러스트 카드 특전도 챙겨보세요! 🎁💗",https://x.com/animate_hongdae/status/2093262328191950933,수원:1.0;제5인격 팝업:1.0;제5인격 겨울 축제:1.0;겨울 축제 2026:1.0;애니메이트 AK플라자 수원점:1.0;AK플라자 수원점:1.0;수원 팝업:1.0;제5인격:1.0;게임:1.0;굿즈:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:2,2026-09-11 22:00:13,엔터테인먼트:1.0;게임:1.0;popup:1.0,,,popup,popup,popup,2026-09-20,,capital
팝가(Popga) | 팝업스토어,팝업스토어,우마무스메 프리티 더비 페어,2026-09-05 ~ 2026-09-20,전연령,"서울 송파구 올림픽로 240 | 위도:37.5109373714, 경도:127.0975313958",,"『우마무스메 프리티 더비』와 PACIFIC RACING TEAM의 특별한 콜라보 페어가 애니메이트 잠실점에서 열려요! 🏇✨ 페어 기간 동안 다양한 관련 상품도 만나보고, 구매 금액에 따라 랜덤으로 증정되는 일러스트 카드 특전도 챙겨보세요! 🎁💗",https://x.com/animate_hongdae/status/2093262328191950933,잠실:1.0;우마무스메 프리티 더비:1.0;우마무스메 프리티 더비 팝업:1.0;우마무스메 팝업:1.0;PACIFIC RACING TEAM:1.0;애니메이트 잠실점:1.0;잠실 팝업:1.0;애니메이션:1.0;캐릭터:1.0;굿즈:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:6,2026-09-11 22:00:13,엔터테인먼트:1.0;게임:1.0;popup:1.0,,,popup,popup,popup,2026-09-20,,capital
팝가(Popga) | 팝업스토어,팝업스토어,우마무스메 프리티 더비 페어,2026-09-05 ~ 2026-09-20,전연령,"서울 마포구 양화로 188 | 위도:37.557775222, 경도:126.9264237158",,"『우마무스메 프리티 더비』와 PACIFIC RACING TEAM의 특별한 콜라보 페어가 애니메이트 홍대점에서 열려요! 🏇✨ 페어 기간 동안 다양한 관련 상품도 만나보고, 구매 금액에 따라 랜덤으로 증정되는 일러스트 카드 특전도 챙겨보세요! 🎁💗",https://x.com/animate_hongdae/status/2093262328191950933,홍대:1.0;우마무스메 프리티 더비:1.0;우마무스메 프리티 더비 팝업:1.0;우마무스메 팝업:1.0;PACIFIC RACING TEAM:1.0;애니메이트 홍대점:1.0;홍대 팝업:1.0;애니메이션:1.0;캐릭터:1.0;굿즈:1.0;홍대/신촌:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:7,2026-09-11 22:00:13,엔터테인먼트:1.0;게임:1.0;popup:1.0,,,popup,popup,popup,2026-09-20,,capital
팝가(Popga) | 팝업스토어,팝업스토어,제5인격 겨울축제 페어,2026-08-29 ~ 2026-09-13,전연령,"서울 송파구 올림픽로 240 | 위도:37.5107661854, 경도:127.0975255178",,"「제5인격」의 겨울 축제 페어 2026이 애니메이트 잠실롯데점에서 열려요! ❄️✨ 겨울 분위기가 가득한 신규 일러스트를 활용한 굿즈를 만나볼 수 있으며, 기간 중 제5인격 관련 상품을 구매하면 특별한 일러스트 카드도 받을 수 있어요 🎁 제5인격을 좋아한다면 겨울 축제 콘셉트의 굿즈와 특전을 함께 만나보세요! 🤍",https://x.com/animate_hongdae/status/2093322707890749885,잠실:1.0;제5인격:1.0;제5인격 팝업:1.0;제5인격 겨울 축제:1.0;겨울 축제 2026:1.0;애니메이트 잠실롯데점:1.0;잠실 팝업:1.0;게임:1.0;굿즈:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:3,2026-09-11 22:00:13,엔터테인먼트:1.0;게임:1.0;popup:1.0,,,popup,popup,popup,2026-09-13,,capital
팝가(Popga) | 팝업스토어,팝업스토어,제5인격 겨울축제 페어,2026-08-29 ~ 2026-09-13,전연령,"서울 마포구 양화로 188 | 위도:37.5578157598, 경도:126.9264123583",,"「제5인격」의 겨울 축제 페어 2026이 애니메이트 홍대점에서 열려요! ❄️✨ 겨울 분위기가 가득한 신규 일러스트를 활용한 굿즈를 만나볼 수 있으며, 기간 중 제5인격 관련 상품을 구매하면 특별한 일러스트 카드도 받을 수 있어요 🎁 제5인격을 좋아한다면 겨울 축제 콘셉트의 굿즈와 특전을 함께 만나보세요! 🤍",https://x.com/animate_hongdae/status/2093322707890749885,홍대:1.0;제5인격:1.0;제5인격 팝업:1.0;제5인격 겨울 축제:1.0;겨울 축제 2026:1.0;애니메이트 홍대점:1.0;홍대 팝업:1.0;게임:1.0;굿즈:1.0;홍대/신촌:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:3,2026-09-11 22:00:13,엔터테인먼트:1.0;게임:1.0;popup:1.0,,,popup,popup,popup,2026-09-13,,capital
팝가(Popga) | 팝업스토어,팝업스토어,학원 아이돌 마스터 초성 문화제 페어,2026-08-29 ~ 2026-09-13,전연령,"서울 송파구 올림픽로 240 | 위도:37.5109323793, 경도:127.0981195409",,"「학원 아이돌 마스터」의 초성 문화제 페어가 애니메이트 잠실롯데점에서 열려요! 🎊✨ 학원 아이돌 마스터 관련 상품을 만나보고, 기간 중 대상 상품을 구매하면 캐릭터가 담긴 특별한 티켓풍 카드도 받을 수 있어요 💕 좋아하는 아이돌의 굿즈도 구경하고 랜덤 특전까지 함께 만나보세요! 🎁",https://x.com/animate_hongdae/status/2093322716329791823,잠실:1.0;학원 아이돌 마스터:1.0;학원 아이돌 마스터 팝업:1.0;학원마스:1.0;초성 문화제:1.0;애니메이트 잠실롯데점:1.0;잠실 팝업:1.0;게임:1.0;굿즈:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:1,2026-09-11 22:00:13,엔터테인먼트:1.0;게임:1.0;popup:1.0,,,popup,popup,popup,2026-09-13,,capital
팝가(Popga) | 팝업스토어,팝업스토어,학원 아이돌 마스터 초성 문화제 페어,2026-08-29 ~ 2026-09-13,전연령,"서울 마포구 양화로 188 | 위도:37.5578292536, 경도:126.9263783919",,"「학원 아이돌 마스터」의 초성 문화제 페어가 애니메이트 홍대점에서 열려요! 🎊✨ 학원 아이돌 마스터 관련 상품을 만나보고, 기간 중 대상 상품을 구매하면 캐릭터가 담긴 특별한 티켓풍 카드도 받을 수 있어요 💕 좋아하는 아이돌의 굿즈도 구경하고 랜덤 특전까지 함께 만나보세요! 🎁",https://x.com/animate_hongdae/status/2093322716329791823,홍대:1.0;학원 아이돌 마스터:1.0;학원 아이돌 마스터 팝업:1.0;학원마스:1.0;초성 문화제:1.0;애니메이트 홍대점:1.0;홍대 팝업:1.0;게임:1.0;굿즈:1.0;홍대/신촌:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:1,2026-09-11 22:00:13,엔터테인먼트:1.0;게임:1.0;popup:1.0,,,popup,popup,popup,2026-09-13,,capital
팝가(Popga) | 팝업스토어,팝업스토어,악마에 입문했습니다! 이루마 군 페어,2026-11-21 ~ 2026-12-06,전연령,"경기 수원시 팔달구 덕영대로 924 | 위도:37.2656695664, 경도:127.0006933403",,「악마에 입문했습니다! 이루마 군 if Episode of 마피아」의 특별한 ‘클럽★데빌’ 페어가 애니메이트 수원점에서 열려요! 😈🥂 hiro자 작가님의 신규 일러스트를 활용한 다양한 오리지널 MD를 만나보세요 ✨,https://x.com/animate_hongdae/status/2093534104146833783,수원:1.0;악마에 입문했습니다! 이루마 군:1.0;이루마 군:1.0;이루마 군 팝업:1.0;악마에 입문했습니다! 이루마 군 if Episode of 마피아:1.0;클럽★데빌:1.0;애니메이트 수원점:1.0;AK플라자 수원점:1.0;수원 팝업:1.0;애니메이션:1.0;굿즈:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:4,2026-09-11 22:00:13,애니/캐릭터:1.0;애니메이션/웹툰:1.0;popup:1.0,,,popup,popup,popup,2026-12-06,,capital
팝가(Popga) | 팝업스토어,팝업스토어,악마에 입문했습니다! 이루마 군 페어,2026-11-21 ~ 2026-12-06,전연령,"서울 송파구 올림픽로 240 | 위도:37.5107525769, 경도:127.0976386059",,「악마에 입문했습니다! 이루마 군 if Episode of 마피아」의 특별한 ‘클럽★데빌’ 페어가 애니메이트 잠실롯데점에서 열려요! 😈🥂 hiro자 작가님의 신규 일러스트를 활용한 다양한 오리지널 MD를 만나보세요 ✨,https://x.com/animate_hongdae/status/2093534104146833783,잠실:1.0;악마에 입문했습니다! 이루마 군:1.0;이루마 군:1.0;이루마 군 팝업:1.0;악마에 입문했습니다! 이루마 군 if Episode of 마피아:1.0;클럽★데빌:1.0;애니메이트 잠실롯데점:1.0;잠실 팝업:1.0;애니메이션:1.0;굿즈:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:6,2026-09-11 22:00:13,애니/캐릭터:1.0;애니메이션/웹툰:1.0;popup:1.0,,,popup,popup,popup,2026-12-06,,capital
팝가(Popga) | 팝업스토어,팝업스토어,악마에 입문했습니다! 이루마 군 팝업,2026-11-21 ~ 2026-12-06,전연령,"서울 마포구 양화로 188 | 위도:37.557797754, 경도:126.9264350114",,「악마에 입문했습니다! 이루마 군 if Episode of 마피아」의 특별한 팝업샵 ‘클럽★데빌’이 애니메이트 홍대점에서 열려요! 😈🥂 hiro자 작가님의 신규 일러스트를 활용한 다양한 오리지널 굿즈를 만나보세요 ✨,https://x.com/animate_hongdae/status/2093534104146833783,홍대:1.0;악마에 입문했습니다! 이루마 군:1.0;이루마 군:1.0;이루마 군 팝업:1.0;악마에 입문했습니다! 이루마 군 if Episode of 마피아:1.0;클럽★데빌:1.0;애니메이트 홍대점:1.0;홍대 팝업:1.0;애니메이션:1.0;굿즈:1.0;홍대/신촌:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:17,2026-09-11 22:00:13,애니/캐릭터:1.0;애니메이션/웹툰:1.0;popup:1.0,,,popup,popup,popup,2026-12-06,,capital
팝가(Popga) | 팝업스토어,팝업스토어,페르소나 X Gratte 팝업,2026-09-12 ~ 2026-09-27,전연령,"서울 송파구 올림픽로 240 | 위도:37.5107121579, 경도:127.0974858605",,"페르소나 30주년을 기념한 특별한 Gratte 팝업이 애니메이트 카페 잠실롯데점에서 열려요! 🎮✨ 페르소나 캐릭터가 담긴 그라떼부터 아이싱 쿠키, 아이스크림까지 만나볼 수 있고, 좋아하는 캐릭터 도안을 직접 골라 주문할 수 있어요 ☕🍪",https://x.com/animatecafe_js/status/2093171726939251147,잠실:1.0;페르소나:1.0;페르소나 팝업:1.0;페르소나 30주년:1.0;페르소나3:1.0;페르소나4:1.0;페르소나5:1.0;Gratte:1.0;애니메이트 카페 잠실롯데점:1.0;잠실 팝업:1.0;게임:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:2,2026-09-11 22:00:13,엔터테인먼트:1.0;게임:1.0;popup:1.0,,,popup,popup,popup,2026-09-27,,capital
팝가(Popga) | 팝업스토어,팝업스토어,페르소나 X Gratte 팝업,2026-09-12 ~ 2026-09-27,전연령,"서울 마포구 양화로 188 | 위도:37.5577797058, 경도:126.9263897584",,"페르소나 30주년을 기념한 특별한 Gratte 팝업이 애니메이트 홍대점에서 열려요! 🎮✨ 페르소나 캐릭터가 담긴 그라떼부터 아이싱 쿠키, 아이스크림까지 만나볼 수 있고, 좋아하는 캐릭터 도안을 직접 골라 주문할 수 있어요 ☕🍪",https://x.com/animatecafe_js/status/2093171726939251147,홍대:1.0;페르소나:1.0;페르소나 팝업:1.0;페르소나 30주년:1.0;페르소나3:1.0;페르소나4:1.0;페르소나5:1.0;Gratte:1.0;애니메이트 홍대점:1.0;홍대 팝업:1.0;게임:1.0;홍대/신촌:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:6,2026-09-11 22:00:13,엔터테인먼트:1.0;게임:1.0;popup:1.0,,,popup,popup,popup,2026-09-27,,capital
팝가(Popga) | 팝업스토어,팝업스토어,우블 10cm 솜인형 의상 팝업,2026-09-11 ~ 2026-09-13,전연령,"서울 광진구 능동로11길 8-3 | 위도:37.5420879, 경도:127.0709478",,우블 자체제작 10cm 솜인형 의상을 오프라인 팝업에서 수량제한 판매합니다.🧸,https://popga.co.kr/popup/8671,성수:1.0;건대:1.0;우블 팝업:1.0;건대 팝업:1.0;성수 팝업:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:3,2026-09-11 22:00:13,애니/캐릭터:1.0;popup:1.0,,,popup,popup,popup,2026-09-13,,capital
팝가(Popga) | 팝업스토어,팝업스토어,렌즈미 명동중앙점 오픈이벤트,2026-09-08 ~ 2026-09-17,전연령,"서울 중구 명동10길 27 | 위도:37.5626159, 경도:126.9855964",,"드디어 LENSME MYEONGDONG CENTRAL OPEN! 💜 요즘 인기 있는 렌즈부터 다양한 컬러와 디자인의 렌즈까지 👀✨ 가상피팅으로 직접 어울리는 렌즈를 확인하고 마음에 드는 렌즈를 골라보세요! 오픈을 기념해 단 10일간만 진행되는 SPECIAL EVENT 🎁 ✨ 최대 34P 증정까지 만나볼 수 있는 오픈 혜택! 명동에 왔다면, 렌즈미 명동중앙점에서 만나보세요! 💜",https://popga.co.kr/popup/8669,명동:1.0;렌즈미 팝업:1.0;렌즈미 이벤트:1.0;렌즈미 명동중앙점:1.0;명동 팝업:1.0;명동 이벤트:1.0;뷰티:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:21,2026-09-11 22:00:13,뷰티:1.0;popup:1.0,,,popup,popup,popup,2026-09-17,,capital
팝가(Popga) | 팝업스토어,팝업스토어,사각사각 펜페스트,2026-10-17 ~ 2026-10-18,전연령,"서울 중구 명동11길 14 | 위도:37.5646447, 경도:126.9862184",,문구인들을 위한 축제,https://www.instagram.com/sagaksagakpenfest/,명동:1.0;을지로:1.0;종로:1.0;사각사각 펜페스트:1.0;문구 팝업:1.0;문구:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:10,2026-09-11 22:00:13,문구/아트:1.0;popup:1.0,,,popup,popup,popup,2026-10-18,,capital
팝가(Popga) | 팝업스토어,팝업스토어,2026 IBK 콘서트,2026-11-08 ~ 2026-11-08,전연령,"서울 서대문구 이화여대길 52 | 위도:37.5644645178, 경도:126.9502888378",,"IBK기업은행과 함께하는 입크콘서트 이윽고, 성시경 × 로이킴이 온다.🎤 고막남친 두 사람을 한 무대에서 만나다니. 아마도 감성은 녹아내리고, 모든 순간이 떼창이 되는 시간이겠지?✨ 성시경과 로이킴을 만나는 그날까지, 잘 지내자, 우리.💙 응모 잊지 않았지?",https://www.instagram.com/p/DcAvia5Edo_/,서대문:1.0;서대문구 팝업:1.0;이화여자대학교:1.0;이화여자대학교 이벤트:1.0;콘서트:1.0;페스티벌:1.0;사전 예약:1.0;연예인:1.0;연예인 콘서트:1.0;성시경:1.0;로이킴:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:6,2026-09-11 22:00:13,연예인/셀럽:1.0;연예인:1.0;popup:1.0,,,popup,popup,popup,2026-11-08,,capital
