source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,팥죽 할멈과 호랑이 [김포],2026-10-09 ~ 2026-10-31,전체 관람가,"경기 김포시 양촌읍 석모로 103 (석모리) | 위도:37.651561, 경도:126.6394602","전석 30,000원",뮤지컬 · 김포한강괜찮은홀 (김포한강괜찮은홀) · 러닝타임 50분,https://booking.naver.com/booking/12/bizes/748615,"genre=뮤지컬;venue=김포한강괜찮은홀 (김포한강괜찮은홀);runtime=50분;cast=안근후, 최설아, 오은진;producer=극단 천사의노래;state=공연예정;showtime=토요일(12：00,14：00), HOL(12：00,14：00);child_show:1.0;seats=110;tel=070-8886-2516;parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 서커스/마술,서커스/마술,오리지널 과학마술콘서트 시즌1 [강릉],2026-10-17 ~ 2026-10-17,24개월 이상,"강원 강릉시 죽헌길 7 (지변동) | 위도:37.7708509, 경도:128.8714463","전석 50,000원",서커스/마술 · 강릉원주대학교 해람문화관 (해람홀) · 러닝타임 1시간 5분,https://booking.naver.com/booking/12/bizes/1696724,"genre=서커스/마술;venue=강릉원주대학교 해람문화관 (해람홀);runtime=1시간 5분;cast=고용진;producer=원더매직;state=공연예정;showtime=토요일(11：00,14：00,16：30);child_show:1.0;seats=1076;tel=033-640-2560;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,circus:1.0;performance:1.0;indoor:1.0;kids:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 연극,연극,유원 [인천],2026-10-22 ~ 2026-10-24,만 11세 이상,"인천 부평구 아트센터로 166 (십정동) | 위도:37.4819229, 경도:126.7049151","전석 25,000원",연극 · 부평아트센터 (해누리극장) · 러닝타임 1시간 45분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010543,"genre=연극;venue=부평아트센터 (해누리극장);runtime=1시간 45분;producer=(재)인천광역시 부평구문화재단(부평아트센터), A.N.D Theatre(앤드씨어터);state=공연예정;showtime=목요일 ~ 금요일(10：00), 토요일(15：00);seats=1291;tel=032-500-2000;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,숲속 100층짜리 집 [대전],2026-10-31 ~ 2026-11-01,20개월 이상,"대전 동구 동대전로 171 (자양동) | 위도:36.3345291, 경도:127.45283310000002","VIP석 70,000원, R석 60,000원",뮤지컬 · 우송예술회관 (우송예술회관) · 러닝타임 1시간 10분,http://www.ticketlink.co.kr/product/64557,"genre=뮤지컬;venue=우송예술회관 (우송예술회관);runtime=1시간 10분;cast=윤정화, 한미래, 성나경, 정사랑, 유다정, 정맑음, 조재희 등;producer=아트큐브, 아트큐브;state=공연예정;showtime=토요일(11：00,14：00,16：30), 일요일(11：00,14：00);child_show:1.0;seats=1189;tel=042-629-6363;parking:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 한국음악(국악),한국음악(국악),김수인: 현을 타다 [수원],2026-10-17 ~ 2026-10-17,만 7세 이상,"경기 수원시 팔달구 정조로 817 (팔달로1가) | 위도:37.2810212, 경도:127.0162158","전석 20,000원",한국음악(국악) · 정조테마공연장 (정조테마공연장) · 러닝타임 1시간 10분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010093,"genre=한국음악(국악);venue=정조테마공연장 (정조테마공연장);runtime=1시간 10분;cast=김수인, 방대의, 이시윤;producer=(재) 수원문화재단(수원SK아트리움);state=공연예정;showtime=토요일(16：00);seats=258;tel=031-290-3578;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,traditional:1.0;performance:1.0;indoor:1.0;공공(기타):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),잉글리시 체임버 오케스트라 with 한수진 [통영],2026-10-24 ~ 2026-10-24,만 7세 이상,"경남 통영시 큰발개1길 38 (도남동) | 위도:34.8261089, 경도:128.43976640000005","S석 80,000원, A석 50,000원, B석 30,000원",서양음악(클래식) · 통영국제음악당 (콘서트홀) · 러닝타임 1시간 40분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010095,genre=서양음악(클래식);venue=통영국제음악당 (콘서트홀);runtime=1시간 40분;cast=한수진 등;producer=(재) 통영국제음악재단;state=공연예정;showtime=토요일(15：00);visit_show:1.0;seats=1613;tel=055-650-0400;parking:1.0;restaurant:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 대중음악,대중음악,ano LIVE [서울],2026-10-17 ~ 2026-10-18,만 7세 이상,"서울 용산구 이태원로 294 (한남동) | 위도:37.5408717, 경도:127.00244010000006","전석 138,000원",대중음악 · 블루스퀘어 (우리WON뱅킹홀(구. SOL트래블홀) ) · 러닝타임 1시간 30분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010474,genre=대중음악;venue=블루스퀘어 (우리WON뱅킹홀(구. SOL트래블홀) );runtime=1시간 30분;cast=시미즈 아야노;producer=주식회사 원더로크;state=공연예정;showtime=토요일 ~ 일요일(18：00);visit_show:1.0;seats=3389;tel=00-1544-1591;parking:1.0;cafe:1.0;restaurant:1.0;elevator:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),기아와 함께하는 파보 예르비 & 에스토니안 페스티벌 오케스트라,2026-10-20 ~ 2026-10-20,만 7세 이상,"서울 서초구 남부순환로 2406 (서초동) | 위도:37.4786896, 경도:127.01182410000001","R석 220,000원, S석 160,000원, A석 100,000원, B석 70,000원",서양음악(클래식) · 예술의전당 [서울] (콘서트홀) · 러닝타임 2시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010276,"genre=서양음악(클래식);venue=예술의전당 [서울] (콘서트홀);runtime=2시간;cast=파보 예르비, 강주미 등;producer=(주)빈체로;state=공연예정;showtime=화요일(19：30);visit_show:1.0;seats=164344;tel=02-580-1300;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;국립:1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,더 스토리 오브 언더더씨 [평택],2026-10-17 ~ 2026-10-18,24개월 이상,"경기 평택시 고덕로 310 (고덕동) | 위도:37.039462, 경도:127.033968","R석 77,000원, S석 55,000원",뮤지컬 · 평택아트센터 (대공연장) · 러닝타임 1시간 20분,http://www.ticketlink.co.kr/product/64478,"genre=뮤지컬;venue=평택아트센터 (대공연장);runtime=1시간 20분;producer=(주)피엠씨프러덕션(PMC Production), (주)하늘이엔티;state=공연예정;showtime=토요일(11：00,14：00,16：30), 일요일(11：00,14：00);child_show:1.0;seats=1623;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(기타):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),제7회 뷔에르 앙상블 정기연주회,2026-10-24 ~ 2026-10-24,만 7세 이상,"서울 서초구 남부순환로 2406 (서초동) | 위도:37.4786896, 경도:127.01182410000001","R석 50,000원, S석 40,000원","[공연소개] 다섯 색의 숨결, 하나의 그림 - 뷔에르 앙상블이 그리는 〈전람회의 그림〉 목관의 숨결은 어디까지 새로운 음악적 영토를 펼쳐 보일 수 있을까. 데뷔 13년 차를 맞은 뷔에르 앙상블의 일곱 번째 여정은 그 질문에 대한 깊은 탐색에서 시작된다. 국내 목관 실내악의 지평을 넓히고자 하는 단단한 사명감으로 묵묵히 자신들만의 레퍼토리를 쌓아온 이들이 이번에 마주한 이들은 모차르트와 드보르작, 그리고 무소륵스키다. 고전주의의 정점을 이룬 천재에서 민족적 정체성을 음악으로 빚어낸 국민악파의 거장들에 이르기까지, 서로 다른 시대의 세…",http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010512,"genre=서양음악(클래식);venue=예술의전당 [서울] (IBK챔버홀);runtime=1시간 25분;cast=조성호, 유지홍, 고관수, 이은호, 주홍진;producer=MOC프로덕션(목프로덕션);state=공연예정;showtime=토요일(20：00);seats=164344;tel=02-580-1300;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;국립:1.0,,
KOPIS 공연예술통합전산망 | 복합,복합,다비드 바뱅 & 아드리앙 몽도: 피아노 피아노 (Piano Piano) [여수],2026-10-27 ~ 2026-10-27,만 7세 이상,"전남광주 여수시 예울마루로 100 (시전동) | 위도:34.7498095, 경도:127.66498990000002","전석 60,000원",복합 · GS칼텍스 예울마루 (대극장) · 러닝타임 1시간,http://www.ticketlink.co.kr/product/64514,"genre=복합;venue=GS칼텍스 예울마루 (대극장);runtime=1시간;cast=다비드 바뱅, 아드리앙 몽도;producer=GS칼텍스 예울마루;state=공연예정;showtime=화요일(19：30);visit_show:1.0;seats=1323;tel=00-1544-7669;parking:1.0;cafe:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,mixed:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),"낭만주의 거장, 차이코프스키 [부산]",2026-11-06 ~ 2026-11-06,만 7세 이상,"부산 부산진구 동평로 250 (연지동) | 위도:35.1693728, 경도:129.0542532","VIP석 120,000원, R석 90,000원, S석 70,000원, A석 50,000원",서양음악(클래식) · 부산콘서트홀 (콘서트홀) · 러닝타임 2시간 30분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010560,"genre=서양음악(클래식);venue=부산콘서트홀 (콘서트홀);runtime=2시간 30분;cast=최영선, 임지영, 세르게이 타라소프 등;producer=두남재엔터테인먼트(주);state=공연예정;showtime=금요일(19：30);seats=2411;tel=051-640-8888;parking:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 한국음악(국악),한국음악(국악),장단의 재배치1: 수궁 [수원],2026-10-24 ~ 2026-10-24,만 4세 이상,"경기 수원시 팔달구 정조로 817 (팔달로1가) | 위도:37.2810212, 경도:127.0162158","전석 10,000원",한국음악(국악) · 정조테마공연장 (정조테마공연장) · 러닝타임 1시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010084,genre=한국음악(국악);venue=정조테마공연장 (정조테마공연장);runtime=1시간;cast=김소라;producer=(재) 수원문화재단(수원SK아트리움);state=공연예정;showtime=토요일(16：00);seats=258;tel=031-290-3578;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,traditional:1.0;performance:1.0;indoor:1.0;공공(기타):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),윤이상국제음악콩쿠르 결선 [통영],2026-11-07 ~ 2026-11-07,만 7세 이상,"경남 통영시 큰발개1길 38 (도남동) | 위도:34.8261089, 경도:128.43976640000005","전석 30,000원",서양음악(클래식) · 통영국제음악당 (콘서트홀) · 러닝타임 1시간 40분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010090,genre=서양음악(클래식);venue=통영국제음악당 (콘서트홀);runtime=1시간 40분;producer=(재) 통영국제음악재단;state=공연예정;showtime=토요일(15：00);seats=1613;tel=055-650-0400;parking:1.0;restaurant:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 한국음악(국악),한국음악(국악),연희도깨비 [수원],2026-11-07 ~ 2026-11-07,36개월 이상,"경기 수원시 팔달구 정조로 817 (팔달로1가) | 위도:37.2810212, 경도:127.0162158","전석 20,000원",한국음악(국악) · 정조테마공연장 (정조테마공연장) · 러닝타임 1시간 10분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010092,"genre=한국음악(국악);venue=정조테마공연장 (정조테마공연장);runtime=1시간 10분;producer=(재) 수원문화재단(수원SK아트리움), 연희공방 음마갱깽;state=공연예정;showtime=토요일(11：00,15：00);child_show:1.0;seats=258;tel=031-290-3578;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,traditional:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(기타):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),프레디 켐프: 쇼팽 피아노 협주곡,2026-10-14 ~ 2026-10-14,만 7세 이상,"서울 서초구 남부순환로 2406 (서초동) | 위도:37.4786896, 경도:127.01182410000001","R석 150,000원, S석 120,000원, A석 80,000원, B석 50,000원",서양음악(클래식) · 예술의전당 [서울] (콘서트홀) · 러닝타임 2시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010485,genre=서양음악(클래식);venue=예술의전당 [서울] (콘서트홀);runtime=2시간;cast=프레디 켐프 등;producer=(주)토마토클래식;state=공연예정;showtime=수요일(19：30);visit_show:1.0;seats=164344;tel=02-580-1300;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;국립:1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),파질 사이 피아노 리사이틀 [통영],2026-10-18 ~ 2026-10-18,만 7세 이상,"경남 통영시 큰발개1길 38 (도남동) | 위도:34.8261089, 경도:128.43976640000005","S석 80,000원, A석 50,000원, B석 30,000원",서양음악(클래식) · 통영국제음악당 (콘서트홀) · 러닝타임 1시간 40분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010233,genre=서양음악(클래식);venue=통영국제음악당 (콘서트홀);runtime=1시간 40분;cast=파질 사이;producer=(재) 통영국제음악재단;state=공연예정;showtime=일요일(15：00);visit_show:1.0;seats=1613;tel=055-650-0400;parking:1.0;restaurant:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,다이노: 공룡세계에서 살아남기 [광주],2026-10-17 ~ 2026-10-17,24개월 이상,"전남광주 서구 내방로 152 (쌍촌동) | 위도:35.1570531, 경도:126.85815600000001","R석 40,000원",뮤지컬 · 5.18기념문화센터 (민주홀) · 러닝타임 1시간,http://www.ticketlink.co.kr/product/64452,"genre=뮤지컬;venue=5.18기념문화센터 (민주홀);runtime=1시간;producer=(주)더화랑이엔티;state=공연예정;showtime=토요일(11：00,14：00,16：00);child_show:1.0;seats=1087;tel=062-376-5197;parking:1.0;barrier_free_parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),피아트 초청 첼리스트 정재윤 리사이틀 [대전],2026-10-17 ~ 2026-10-17,만 7세 이상,"대전 서구 둔산대로 135 (만년동) | 위도:36.3665211, 경도:127.3837135","전석 20,000원",서양음악(클래식) · 대전예술의전당 (앙상블홀) · 러닝타임 2시간 30분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010399,genre=서양음악(클래식);venue=대전예술의전당 (앙상블홀);runtime=2시간 30분;cast=정재윤;producer=피아트(P-ART) [대전];state=공연예정;showtime=토요일(16：00);seats=3039;tel=042-270-8333;parking:1.0;cafe:1.0;playroom:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),"제23회 대구국제오페라축제, 오페라 갈라 콘서트: 50스타즈Ⅵ",2026-10-18 ~ 2026-10-18,만 7세 이상,"대구 달서구 공원순환로 201 (성당동) | 위도:35.8446585, 경도:128.55874089999998","전석 20,000원",서양음악(클래식) · 대구문화예술회관 (팔공홀) · 러닝타임 1시간 40분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010318,"genre=서양음악(클래식);venue=대구문화예술회관 (팔공홀);runtime=1시간 40분;cast=김소미, 김은주, 김은혜, 김조아, 김혜현, 배혜리, 소은경 등;producer=(재)대구오페라하우스;state=공연예정;showtime=일요일(19：00);festival:1.0;seats=2327;tel=053-606-6114;parking:1.0;barrier_free_parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;festival:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),"제23회 대구국제오페라축제, 오페라 쇼케이스: 코리아 콘체르토",2026-10-21 ~ 2026-10-21,만 7세 이상,"대구 북구 구암로 47 (관음동) | 위도:35.9351297, 경도:128.54623719999995","전석 10,000원",서양음악(클래식) · 어울아트센터(구. 대구북구문예회관) (함지홀(대공연장)) · 러닝타임 1시간 40분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010271,"genre=서양음악(클래식);venue=어울아트센터(구. 대구북구문예회관) (함지홀(대공연장));runtime=1시간 40분;cast=최요섭, 김혜현, 이주희, 허호, 김명규, 전종욱, 정제학 등;producer=(재)대구오페라하우스, (재)대구오페라하우스;state=공연예정;showtime=수요일(19：30);festival:1.0;seats=541;tel=053-320-5120;parking:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;festival:1.0;공공(문예회관):1.0,,
